0001	0 3 7 1 7 4 6 6 3 1
0002	6 1 1 8 8 9 2 5 3 5
0003	7 5 5 0 2 4 3 8 3 1
0004	0 5 6 1 6 8 6 4 9 8
0005	6 8 7 1 5 2 5 7 2 5
0006	2 0 4 7 9 7 0 7 8 5
0007	4 7 0 6 6 1 0 4 5 5
0008	8 4 7 3 4 8 6 8 1 0
0009	8 8 6 3 8 1 8 5 4 4
0010	4 4 9 3 8 7 0 4 4 9
0011	2 3 8 6 2 3 1 5 2 8
0012	9 3 7 0 1 2 5 0 1 9
0013	1 1 2 7 5 0 5 0 0 4
0014	3 2 1 0 0 4 8 8 4 4
0015	0 3 4 4 3 9 0 3 1 2
0016	8 0 1 3 9 5 5 6 7 9
0017	7 3 4 8 7 1 2 4 1 3
0018	3 5 1 9 1 5 0 3 3 5
0019	2 3 1 2 0 5 6 1 0 9
0020	2 7 0 3 8 6 8 9 3 8
0021	5 9 5 1 0 2 9 2 2 0
0022	1 8 2 5 7 5 8 4 2 2
0023	4 5 1 6 3 9 5 7 0 4
0024	8 0 3 6 5 5 6 3 7 7
0025	7 5 5 9 3 3 0 6 7 5
0026	3 1 0 3 4 7 4 3 7 6
0027	8 9 3 2 0 2 8 3 8 4
0028	5 8 2 9 0 1 4 5 5 5
0029	9 3 4 7 7 9 2 9 4 2
0030	7 0 5 6 3 1 5 2 6 4
0031	6 1 3 8 7 6 4 3 4 2
0032	3 1 5 9 2 5 1 2 5 3
0033	8 1 2 7 3 2 7 3 8 3
0034	4 2 7 5 3 4 3 9 0 0
0035	5 4 5 0 1 9 0 5 4 4
0036	2 6 2 0 3 3 2 8 9 3
0037	8 4 8 1 6 9 0 2 8 5
0038	6 0 4 4 9 4 0 3 5 4
0039	2 9 0 8 9 7 5 1 3 0
0040	4 4 0 0 5 6 6 4 6 6
0041	8 0 4 9 4 7 6 3 4 5
0042	8 9 9 0 4 9 3 8 1 6
0043	1 9 7 9 7 9 0 1 8 0
0044	9 4 1 6 7 4 7 8 1 9
0045	6 3 3 6 5 8 0 8 8 7
0046	1 7 4 2 6 7 3 5 2 3
0047	6 2 4 7 2 0 1 7 3 1
0048	1 4 8 3 4 9 8 1 1 0
0049	7 9 9 9 9 1 2 0 7 9
0050	9 0 3 9 7 2 9 3 6 0
0051	1 3 0 4 1 1 1 5 3 9
0052	1 1 2 8 5 4 5 7 8 7
0053	3 1 9 8 7 6 6 4 7 0
0054	8 2 8 1 4 1 4 1 0 9
0055	2 2 3 3 6 1 6 3 6 1
0056	5 3 1 6 4 9 4 1 9 6
0057	9 8 8 3 1 2 0 7 1 2
0058	7 8 6 1 4 9 4 0 5 4
0059	9 1 2 8 4 9 6 4 1 4
0060	2 2 6 5 4 9 9 4 9 7
0061	2 8 4 8 4 5 1 0 5 2
0062	1 0 2 7 8 8 3 3 4 5
0063	6 6 2 0 1 3 0 3 1 1
0064	2 5 9 0 8 4 1 7 5 1
0065	0 8 3 6 6 4 0 4 6 3
0066	3 5 9 2 8 6 9 2 3 4
0067	0 7 9 8 1 3 2 5 2 8
0068	4 8 3 1 9 1 5 0 3 8
0069	4 3 9 5 3 1 2 4 3 3
0070	4 1 5 7 9 0 0 5 0 3
0071	5 6 2 3 1 7 8 4 5 1
0072	6 7 4 8 6 2 5 2 6 5
0073	0 9 2 8 7 2 2 1 2 6
0074	4 9 3 2 3 9 4 2 3 9
0075	6 7 3 8 7 4 9 4 5 9
0076	1 9 0 6 6 7 5 2 2 0
0077	8 4 8 9 3 5 4 2 3 0
0078	2 0 6 0 3 8 8 0 9 7
0079	5 0 7 5 7 4 4 7 1 8
0080	3 4 9 8 7 6 3 8 6 4
0081	9 7 2 4 8 7 2 8 7 0
0082	3 6 7 7 2 0 5 2 7 3
0083	4 8 8 0 1 3 9 4 3 3
0084	2 6 0 3 5 1 8 2 4 1
0085	3 5 8 7 3 8 8 6 3 2
0086	3 4 3 7 1 3 1 2 0 8
0087	4 0 7 2 5 7 5 1 9 6
0088	7 9 3 4 5 5 0 0 6 2
0089	9 2 4 0 2 3 3 8 8 8
0090	3 5 7 7 1 5 6 3 9 8
0091	8 7 2 9 3 3 7 0 9 7
0092	7 6 4 0 2 4 8 1 1 7
0093	5 6 2 9 8 7 5 5 3 3
0094	2 5 4 7 4 0 3 4 0 1
0095	4 2 0 0 2 8 0 3 9 7
0096	9 2 2 6 1 4 5 7 1 2
0097	1 6 2 2 3 3 6 5 8 5
0098	7 4 4 4 2 6 6 7 2 6
0099	7 8 6 8 6 6 1 2 8 7
0100	7 3 5 6 8 9 4 6 9 6
0101	0 6 8 8 2 4 1 3 3 2
0102	5 0 8 8 8 7 6 4 3 1
0103	4 7 5 8 7 6 8 4 4 6
0104	3 5 8 2 0 6 0 0 7 6
0105	2 8 0 3 6 4 3 7 2 0
0106	9 6 7 0 9 1 1 2 5 8
0107	6 8 6 5 9 2 9 8 4 5
0108	0 9 0 5 2 0 3 1 6 8
0109	9 6 4 4 5 2 3 6 8 6
0110	9 3 2 3 8 1 5 7 5 8
0111	6 0 7 0 8 8 3 3 1 5
0112	3 0 4 9 2 0 6 7 3 2
0113	8 8 5 7 7 3 2 2 5 7
0114	5 5 9 0 5 3 7 4 9 9
0115	7 7 8 5 8 4 7 9 5 5
0116	3 4 2 8 1 5 3 4 7 3
0117	7 4 7 7 9 0 1 7 7 7
0118	9 7 8 0 6 8 0 7 9 5
0119	7 5 0 1 3 0 5 4 1 4
0120	4 5 9 0 4 6 2 0 9 2
0121	9 9 5 7 1 1 1 9 5 1
0122	3 1 7 9 1 3 1 1 8 3
0123	4 3 1 4 4 5 2 1 1 0
0124	4 5 8 9 2 7 0 8 3 8
0125	3 0 3 9 6 6 6 0 8 6
0126	0 3 2 0 8 7 1 8 6 2
0127	9 1 5 7 2 1 4 6 9 1
0128	0 0 8 5 1 7 9 4 3 1
0129	6 4 3 7 6 6 3 4 6 1
0130	5 2 5 8 5 6 4 7 6 1
0131	1 4 9 0 2 8 8 2 2 3
0132	1 5 2 8 3 2 8 9 6 5
0133	9 2 0 5 2 4 2 8 1 5
0134	4 8 2 8 8 9 6 4 1 6
0135	8 6 6 4 8 1 5 3 3 2
0136	3 6 4 3 2 1 8 1 1 3
0137	5 3 9 9 1 9 1 3 4 2
0138	8 8 0 1 8 3 3 4 9 9
0139	5 0 3 4 7 2 6 4 3 7
0140	1 5 4 4 0 9 3 4 3 4
0141	1 6 8 7 9 6 6 1 6 0
0142	6 3 8 5 0 3 4 1 9 1
0143	2 4 7 0 7 3 8 8 7 3
0144	5 9 9 7 2 5 0 0 0 4
0145	0 8 0 1 3 1 8 5 9 5
0146	4 6 9 3 8 8 8 5 8 4
0147	5 7 9 4 1 2 9 8 0 4
0148	8 8 2 7 1 0 9 2 9 6
0149	7 1 1 0 7 6 5 1 6 8
0150	5 9 2 0 8 2 4 8 1 9
0151	0 2 8 0 9 5 2 7 9 5
0152	1 8 9 5 7 4 9 1 3 6
0153	3 4 9 9 4 3 6 5 7 5
0154	1 3 0 0 1 1 2 1 9 7
0155	6 1 6 7 8 7 8 8 1 9
0156	0 0 8 5 6 5 2 3 3 5
0157	5 7 0 2 2 4 0 7 1 1
0158	4 7 7 4 1 6 2 3 2 6
0159	0 7 2 1 4 0 0 0 3 0
0160	1 6 7 0 6 5 3 8 9 7
0161	6 8 1 0 5 4 7 7 2 7
0162	2 1 5 1 5 9 4 1 7 5
0163	8 6 8 4 9 2 5 0 8 9
0164	7 7 0 9 3 1 8 6 3 2
0165	3 2 5 2 4 2 9 7 5 4
0166	9 8 0 0 5 2 1 3 4 7
0167	1 6 0 0 0 1 3 9 6 3
0168	2 5 8 1 3 0 4 4 8 8
0169	8 6 8 2 3 9 9 5 9 4
0170	2 2 7 0 7 8 8 9 9 7
0171	2 2 1 5 2 8 6 6 1 9
0172	9 0 8 0 7 1 7 3 5 5
0173	5 3 4 0 7 2 6 4 3 8
0174	8 7 7 0 3 5 1 7 1 8
0175	0 5 8 7 9 7 8 8 5 8
0176	0 9 8 7 2 3 9 4 0 7
0177	2 0 0 8 7 1 7 1 0 0
0178	4 6 0 8 3 2 1 9 3 7
0179	1 1 0 1 6 9 4 2 9 5
0180	3 5 7 0 3 2 7 5 4 8
0181	6 4 7 0 9 8 8 1 1 3
0182	1 9 4 8 0 5 7 1 9 6
0183	6 6 9 9 2 0 2 5 8 4
0184	3 1 3 5 0 3 4 4 3 4
0185	4 5 9 6 3 5 8 2 8 6
0186	2 8 7 3 9 7 6 4 3 7
0187	9 5 0 2 9 9 5 6 4 5
0188	7 8 7 0 8 6 7 3 8 5
0189	6 3 6 9 2 0 4 8 6 1
0190	9 9 0 6 6 4 3 4 6 9
0191	1 8 7 8 3 4 9 5 8 4
0192	1 4 3 3 5 7 5 3 9 3
0193	0 0 9 9 8 8 0 7 9 3
0194	2 0 1 3 3 6 9 6 3 4
0195	5 6 2 3 6 0 1 6 4 9
0196	4 3 6 4 6 9 5 4 7 7
0197	6 8 0 3 6 0 0 6 4 0
0198	8 2 7 3 1 3 5 9 6 6
0199	9 3 4 3 9 1 5 1 7 3
0200	9 7 5 0 6 5 3 8 5 5
0201	8 1 2 1 3 0 3 3 0 7
0202	7 2 9 3 1 1 8 2 2 5
0203	7 6 9 8 5 1 9 0 7 7
0204	0 2 5 1 6 2 7 6 9 9
0205	3 9 1 7 5 8 0 8 1 9
0206	5 9 3 9 0 2 1 1 4 0
0207	2 0 6 6 8 2 2 5 8 7
0208	2 0 9 4 5 0 5 0 4 1
0209	9 6 4 9 3 2 0 2 0 7
0210	3 8 3 2 7 8 3 7 4 0
0211	9 6 3 8 3 6 5 2 8 8
0212	8 2 6 8 5 2 7 5 9 8
0213	0 4 9 0 5 4 1 4 8 9
0214	9 6 9 0 8 1 4 6 3 7
0215	1 6 2 1 7 5 6 9 6 2
0216	7 2 3 0 4 7 3 2 4 3
0217	6 9 8 8 3 9 6 5 0 6
0218	0 8 7 0 5 4 7 6 8 6
0219	2 7 7 2 6 7 7 6 7 8
0220	2 1 6 9 5 4 1 8 3 7
0221	1 0 9 4 6 7 3 6 7 3
0222	2 0 8 6 0 0 6 4 5 4
0223	6 0 6 8 5 4 9 9 2 4
0224	0 6 3 4 5 2 3 5 7 5
0225	8 2 9 3 3 9 3 2 5 0
0226	6 0 2 3 4 3 1 3 6 0
0227	5 8 2 7 6 2 8 7 0 4
0228	8 9 0 7 0 0 6 1 5 3
0229	4 6 0 8 0 2 6 1 8 7
0230	4 1 1 9 1 6 1 6 8 1
0231	2 3 0 7 2 6 0 9 2 0
0232	1 4 0 2 6 3 1 0 5 4
0233	0 9 3 8 9 9 4 7 1 6
0234	7 0 4 3 7 6 4 5 6 9
0235	7 1 4 3 7 2 5 3 8 0
0236	2 2 3 7 4 0 0 4 7 7
0237	4 5 7 6 4 4 4 2 3 9
0238	0 1 0 7 0 3 1 9 5 3
0239	7 7 2 3 6 2 8 5 0 8
0240	9 0 0 2 7 6 0 6 7 9
0241	8 0 8 4 9 1 6 1 5 1
0242	1 6 3 0 4 6 8 3 2 2
0243	5 9 4 3 9 0 4 7 9 1
0244	3 0 0 9 6 6 8 7 8 7
0245	9 4 3 3 3 5 0 0 7 3
0246	0 7 5 2 5 7 5 8 0 9
0247	1 9 8 8 0 0 3 3 3 4
0248	9 4 4 8 5 5 4 3 7 9
0249	1 5 1 4 8 4 0 3 7 7
0250	6 2 0 0 5 0 9 7 2 6
0
